Signal-1,Signal-2,Signal-3
401.0,489.0,13319.0
399.0,488.0,13335.0
400.0,489.0,13327.0
400.0,489.0,13327.0
400.0,490.0,13327.0
399.0,489.0,13335.0
401.0,488.0,13319.0
399.0,488.0,13335.0
399.0,490.0,13335.0
400.0,489.0,13327.0
402.0,489.0,13311.0
402.0,489.0,13311.0
400.0,490.0,13327.0
400.0,488.0,13327.0
400.0,490.0,13327.0
398.0,489.0,13343.0
399.0,488.0,13335.0
401.0,488.0,13319.0
401.0,490.0,13319.0
398.0,488.0,13343.0
399.0,488.0,13335.0
400.0,489.0,13327.0
399.0,488.0,13335.0
400.0,489.0,13327.0
400.0,488.0,13327.0
400.0,489.0,13327.0
399.0,489.0,13335.0
401.0,488.0,13319.0
400.0,489.0,13327.0
399.0,489.0,13335.0
400.0,488.0,13327.0
400.0,490.0,13327.0
399.0,489.0,13335.0
400.0,489.0,13327.0
400.0,488.0,13327.0
399.0,489.0,13334.0
400.0,489.0,13326.0
400.0,488.0,13326.0
400.0,488.0,13326.0
399.0,488.0,13334.0
400.0,491.0,13326.0
400.0,489.0,13326.0
400.0,489.0,13326.0
399.0,488.0,13334.0
400.0,489.0,13326.0
401.0,491.0,13318.0
400.0,489.0,13326.0
399.0,490.0,13334.0
401.0,489.0,13318.0
400.0,489.0,13326.0
400.0,488.0,13326.0
401.0,489.0,13318.0
400.0,490.0,13326.0
400.0,488.0,13326.0
402.0,489.0,13311.0
399.0,490.0,13335.0
399.0,489.0,13334.0
399.0,488.0,13334.0
401.0,489.0,13318.0
399.0,489.0,13334.0
399.0,489.0,13334.0
400.0,489.0,13326.0
401.0,489.0,13318.0
400.0,489.0,13326.0
400.0,488.0,13326.0
402.0,489.0,13311.0
400.0,489.0,13327.0
399.0,489.0,13334.0
400.0,488.0,13326.0
399.0,489.0,13334.0
400.0,488.0,13326.0
401.0,488.0,13318.0
400.0,489.0,13326.0
400.0,488.0,13326.0
399.0,490.0,13334.0
401.0,488.0,13318.0
400.0,489.0,13326.0
399.0,489.0,13334.0
399.0,489.0,13334.0
400.0,488.0,13326.0
400.0,489.0,13326.0
400.0,489.0,13326.0
400.0,489.0,13326.0
399.0,489.0,13334.0
400.0,489.0,13326.0
402.0,489.0,13310.0
400.0,489.0,13326.0
399.0,489.0,13334.0
401.0,488.0,13318.0
401.0,489.0,13318.0
399.0,488.0,13334.0
401.0,489.0,13318.0
400.0,489.0,13326.0
400.0,488.0,13326.0
400.0,489.0,13326.0
399.0,488.0,13334.0
401.0,489.0,13318.0
400.0,489.0,13326.0
400.0,489.0,13326.0
400.0,489.0,13326.0
400.0,489.0,13326.0
400.0,488.0,13326.0
401.0,488.0,13319.0
399.0,489.0,13334.0
401.0,489.0,13319.0
400.0,488.0,13327.0
400.0,489.0,13327.0
400.0,488.0,13327.0
399.0,489.0,13334.0
400.0,488.0,13326.0
399.0,489.0,13334.0
399.0,489.0,13334.0
400.0,489.0,13326.0
400.0,489.0,13326.0
400.0,490.0,13326.0
401.0,489.0,13318.0
400.0,490.0,13326.0
400.0,489.0,13326.0
399.0,488.0,13334.0
400.0,489.0,13326.0
400.0,489.0,13326.0
399.0,488.0,13334.0
399.0,488.0,13334.0
399.0,488.0,13334.0
399.0,487.0,13334.0
400.0,488.0,13326.0
400.0,490.0,13326.0
400.0,489.0,13326.0
399.0,489.0,13334.0
400.0,490.0,13326.0
401.0,490.0,13318.0
400.0,488.0,13326.0
400.0,489.0,13326.0
400.0,489.0,13326.0
401.0,489.0,13318.0
401.0,488.0,13318.0
401.0,489.0,13318.0
399.0,488.0,13334.0
400.0,489.0,13326.0
401.0,488.0,13318.0
400.0,489.0,13326.0
400.0,487.0,13326.0
400.0,489.0,13326.0
400.0,489.0,13326.0
400.0,488.0,13326.0
400.0,489.0,13326.0
400.0,489.0,13326.0
402.0,489.0,13310.0
401.0,488.0,13318.0
401.0,489.0,13319.0
401.0,488.0,13319.0
401.0,489.0,13319.0
400.0,489.0,13327.0
400.0,489.0,13327.0
400.0,488.0,13327.0
400.0,488.0,13327.0
400.0,489.0,13327.0
400.0,489.0,13327.0
401.0,487.0,13319.0
399.0,489.0,13335.0
401.0,489.0,13319.0
400.0,488.0,13327.0
401.0,489.0,13319.0
400.0,489.0,13327.0
400.0,489.0,13327.0
402.0,489.0,13311.0
400.0,488.0,13327.0
400.0,489.0,13327.0
400.0,489.0,13327.0
400.0,489.0,13327.0
401.0,490.0,13319.0
401.0,488.0,13319.0
400.0,489.0,13327.0
401.0,490.0,13319.0
399.0,489.0,13335.0
400.0,488.0,13327.0
399.0,490.0,13335.0
400.0,489.0,13327.0
401.0,489.0,13319.0
400.0,488.0,13327.0
400.0,489.0,13327.0
401.0,488.0,13319.0
400.0,489.0,13327.0
401.0,488.0,13320.0
401.0,490.0,13320.0
400.0,488.0,13328.0
400.0,488.0,13328.0
401.0,488.0,13320.0
399.0,488.0,13336.0
401.0,488.0,13320.0
400.0,488.0,13328.0
399.0,489.0,13336.0
400.0,488.0,13328.0
400.0,489.0,13328.0
399.0,489.0,13336.0
401.0,489.0,13320.0
399.0,489.0,13336.0
401.0,489.0,13320.0
400.0,489.0,13328.0
400.0,489.0,13328.0
400.0,489.0,13328.0
401.0,489.0,13320.0
400.0,488.0,13328.0
400.0,489.0,13328.0
400.0,488.0,13328.0
401.0,489.0,13320.0
400.0,489.0,13328.0
400.0,490.0,13328.0
400.0,488.0,13328.0
400.0,488.0,13328.0
400.0,488.0,13328.0
400.0,489.0,13328.0
400.0,489.0,13328.0
400.0,488.0,13328.0
400.0,489.0,13328.0
401.0,489.0,13320.0
400.0,489.0,13328.0
399.0,489.0,13336.0
402.0,489.0,13312.0
399.0,488.0,13336.0
400.0,489.0,13328.0
400.0,489.0,13328.0
400.0,489.0,13328.0
400.0,488.0,13328.0
402.0,488.0,13312.0
401.0,488.0,13320.0
400.0,489.0,13328.0
401.0,489.0,13320.0
400.0,489.0,13328.0
400.0,489.0,13328.0
399.0,489.0,13336.0
400.0,488.0,13328.0
400.0,489.0,13328.0
399.0,489.0,13336.0
400.0,488.0,13328.0
401.0,489.0,13320.0
400.0,489.0,13328.0
400.0,488.0,13328.0
400.0,490.0,13328.0
399.0,489.0,13336.0
400.0,488.0,13328.0
400.0,488.0,13328.0
401.0,490.0,13320.0
400.0,488.0,13328.0
399.0,489.0,13336.0
401.0,489.0,13320.0
399.0,489.0,13336.0
400.0,490.0,13328.0
400.0,489.0,13328.0
401.0,489.0,13320.0
399.0,489.0,13336.0
401.0,488.0,13320.0
400.0,489.0,13328.0
400.0,489.0,13328.0
399.0,489.0,13336.0
401.0,489.0,13320.0
401.0,489.0,13320.0
400.0,489.0,13328.0
402.0,489.0,13313.0
400.0,489.0,13329.0
399.0,488.0,13336.0
400.0,488.0,13328.0
400.0,489.0,13328.0
400.0,489.0,13328.0
401.0,489.0,13321.0
399.0,489.0,13336.0
400.0,488.0,13328.0
399.0,490.0,13336.0
401.0,488.0,13320.0
402.0,489.0,13313.0
400.0,489.0,13329.0
400.0,489.0,13329.0
401.0,489.0,13321.0
400.0,489.0,13329.0
402.0,489.0,13313.0
401.0,489.0,13321.0
400.0,490.0,13329.0
400.0,488.0,13329.0
400.0,489.0,13329.0
400.0,490.0,13329.0
399.0,488.0,13337.0
399.0,489.0,13337.0
401.0,489.0,13321.0
400.0,489.0,13329.0
400.0,489.0,13329.0
399.0,489.0,13337.0
400.0,489.0,13329.0
401.0,489.0,13321.0
400.0,488.0,13329.0
400.0,489.0,13329.0
399.0,489.0,13337.0
400.0,489.0,13329.0
400.0,489.0,13329.0
400.0,489.0,13329.0
400.0,489.0,13329.0
400.0,489.0,13329.0
400.0,489.0,13329.0
399.0,489.0,13337.0
399.0,490.0,13337.0
400.0,488.0,13329.0
400.0,490.0,13329.0
399.0,490.0,13337.0
399.0,488.0,13336.0
402.0,489.0,13313.0
401.0,489.0,13321.0
400.0,490.0,13329.0
400.0,490.0,13329.0
400.0,489.0,13329.0
400.0,488.0,13329.0
401.0,490.0,13321.0
400.0,488.0,13329.0
401.0,488.0,13321.0
399.0,489.0,13337.0
399.0,489.0,13337.0
400.0,490.0,13329.0
399.0,489.0,13337.0
399.0,488.0,13337.0
402.0,490.0,13313.0
401.0,489.0,13321.0
399.0,489.0,13337.0
401.0,489.0,13321.0
400.0,489.0,13329.0
401.0,489.0,13321.0
400.0,489.0,13329.0
399.0,489.0,13337.0
400.0,489.0,13329.0
401.0,488.0,13321.0
400.0,490.0,13329.0
400.0,488.0,13329.0
400.0,489.0,13329.0
401.0,489.0,13321.0
401.0,489.0,13321.0
401.0,488.0,13321.0
400.0,489.0,13329.0
400.0,489.0,13329.0
400.0,489.0,13329.0
400.0,489.0,13329.0
401.0,489.0,13321.0
401.0,491.0,13321.0
400.0,489.0,13329.0
401.0,489.0,13322.0
400.0,489.0,13330.0
400.0,490.0,13330.0
401.0,489.0,13322.0
401.0,490.0,13322.0
400.0,489.0,13330.0
401.0,488.0,13322.0
401.0,489.0,13322.0
400.0,490.0,13330.0
401.0,489.0,13322.0
399.0,489.0,13338.0
401.0,489.0,13322.0
400.0,489.0,13330.0
400.0,489.0,13330.0
401.0,490.0,13322.0
400.0,489.0,13330.0
400.0,489.0,13330.0
401.0,489.0,13322.0
399.0,488.0,13338.0
401.0,488.0,13322.0
401.0,489.0,13322.0
399.0,488.0,13338.0
400.0,488.0,13330.0
400.0,488.0,13330.0
400.0,489.0,13330.0
401.0,490.0,13322.0
401.0,488.0,13322.0
399.0,490.0,13338.0
400.0,489.0,13330.0
399.0,489.0,13338.0
400.0,489.0,13330.0
400.0,489.0,13330.0
400.0,489.0,13330.0
402.0,489.0,13314.0
401.0,489.0,13323.0
400.0,490.0,13331.0
400.0,488.0,13331.0
400.0,489.0,13331.0
400.0,489.0,13331.0
400.0,489.0,13331.0
400.0,489.0,13331.0
400.0,489.0,13331.0
400.0,488.0,13331.0
400.0,489.0,13331.0
400.0,489.0,13331.0
399.0,488.0,13338.0
401.0,489.0,13323.0
401.0,489.0,13323.0
402.0,489.0,13315.0
400.0,491.0,13331.0
402.0,488.0,13315.0
401.0,489.0,13323.0
400.0,489.0,13331.0
400.0,489.0,13331.0
402.0,490.0,13315.0
400.0,488.0,13331.0
400.0,489.0,13331.0
401.0,489.0,13323.0
400.0,489.0,13331.0
400.0,488.0,13331.0
400.0,488.0,13331.0
400.0,489.0,13331.0
400.0,490.0,13331.0
400.0,489.0,13331.0
400.0,490.0,13331.0
401.0,489.0,13324.0
399.0,489.0,13339.0
400.0,489.0,13331.0
401.0,490.0,13324.0
401.0,488.0,13324.0
401.0,490.0,13324.0
400.0,489.0,13332.0
400.0,489.0,13332.0
401.0,489.0,13324.0
400.0,488.0,13332.0
400.0,490.0,13332.0
400.0,488.0,13332.0
401.0,488.0,13324.0
400.0,488.0,13332.0
399.0,488.0,13340.0
399.0,489.0,13340.0
400.0,489.0,13332.0
402.0,489.0,13316.0
400.0,490.0,13332.0
401.0,489.0,13324.0
401.0,490.0,13324.0
403.0,489.0,13308.0
399.0,488.0,13340.0
401.0,489.0,13324.0
400.0,490.0,13332.0
400.0,489.0,13332.0
400.0,489.0,13332.0
400.0,489.0,13332.0
400.0,489.0,13332.0
401.0,489.0,13325.0
400.0,489.0,13333.0
401.0,489.0,13325.0
400.0,490.0,13333.0
402.0,488.0,13317.0
400.0,490.0,13333.0
401.0,489.0,13325.0
399.0,488.0,13341.0
401.0,490.0,13325.0
400.0,489.0,13333.0
400.0,490.0,13333.0
401.0,489.0,13325.0
400.0,490.0,13333.0
401.0,489.0,13325.0
400.0,489.0,13333.0
400.0,489.0,13333.0
401.0,488.0,13325.0
401.0,489.0,13325.0
400.0,489.0,13333.0
401.0,490.0,13325.0
400.0,489.0,13333.0
401.0,489.0,13326.0
402.0,490.0,13318.0
400.0,489.0,13334.0
400.0,489.0,13334.0
402.0,489.0,13318.0
400.0,490.0,13334.0
400.0,488.0,13334.0
400.0,489.0,13334.0
400.0,489.0,13334.0
401.0,489.0,13326.0
400.0,489.0,13334.0
400.0,490.0,13334.0
400.0,488.0,13334.0
399.0,488.0,13342.0
400.0,489.0,13334.0
400.0,489.0,13334.0
400.0,490.0,13334.0
400.0,489.0,13334.0
401.0,489.0,13326.0
400.0,489.0,13334.0
400.0,489.0,13334.0
402.0,490.0,13318.0
401.0,489.0,13326.0
400.0,489.0,13334.0
401.0,488.0,13326.0
401.0,489.0,13327.0
402.0,489.0,13319.0
401.0,489.0,13327.0
400.0,489.0,13335.0
400.0,489.0,13335.0
400.0,489.0,13335.0
400.0,489.0,13335.0
400.0,490.0,13335.0
400.0,489.0,13335.0
400.0,490.0,13335.0
402.0,489.0,13319.0
401.0,489.0,13327.0
400.0,489.0,13335.0
402.0,490.0,13319.0
400.0,489.0,13335.0
399.0,488.0,13343.0
402.0,489.0,13319.0
400.0,489.0,13335.0
401.0,489.0,13328.0
402.0,489.0,13320.0
400.0,490.0,13336.0
400.0,488.0,13336.0
400.0,489.0,13336.0
400.0,489.0,13336.0
401.0,490.0,13328.0
400.0,489.0,13336.0
399.0,489.0,13344.0
401.0,489.0,13328.0
400.0,490.0,13336.0
400.0,489.0,13336.0
401.0,489.0,13328.0
401.0,489.0,13328.0
400.0,489.0,13336.0
402.0,489.0,13320.0
400.0,489.0,13336.0
399.0,488.0,13344.0
400.0,489.0,13336.0
402.0,489.0,13320.0
400.0,489.0,13336.0
401.0,489.0,13328.0
402.0,489.0,13321.0
400.0,489.0,13337.0
400.0,489.0,13337.0
400.0,489.0,13337.0
400.0,490.0,13337.0
400.0,489.0,13337.0
400.0,489.0,13337.0
401.0,489.0,13329.0
401.0,490.0,13329.0
400.0,489.0,13337.0
400.0,489.0,13337.0
401.0,490.0,13329.0
399.0,488.0,13345.0
401.0,489.0,13329.0
400.0,489.0,13337.0
399.0,490.0,13345.0
400.0,489.0,13337.0
400.0,490.0,13337.0
400.0,490.0,13337.0
399.0,489.0,13345.0
401.0,489.0,13329.0
403.0,490.0,13313.0
401.0,489.0,13329.0
400.0,489.0,13337.0
403.0,489.0,13314.0
400.0,491.0,13338.0
401.0,490.0,13330.0
401.0,489.0,13330.0
401.0,489.0,13330.0
401.0,489.0,13330.0
401.0,488.0,13330.0
400.0,490.0,13338.0
400.0,488.0,13338.0
400.0,489.0,13338.0
400.0,489.0,13338.0
400.0,489.0,13338.0
401.0,489.0,13330.0
401.0,489.0,13330.0
401.0,490.0,13330.0
400.0,489.0,13338.0
399.0,490.0,13346.0
401.0,489.0,13330.0
400.0,493.0,13338.0
399.0,488.0,13346.0
401.0,488.0,13330.0
401.0,489.0,13330.0
400.0,489.0,13338.0
401.0,489.0,13331.0
399.0,490.0,13346.0
400.0,489.0,13338.0
400.0,489.0,13338.0
400.0,489.0,13338.0
400.0,489.0,13338.0
401.0,489.0,13331.0
400.0,488.0,13339.0
400.0,490.0,13339.0
399.0,489.0,13346.0
400.0,489.0,13338.0
400.0,489.0,13338.0
400.0,490.0,13338.0
400.0,488.0,13338.0
400.0,490.0,13338.0
402.0,490.0,13323.0
400.0,488.0,13339.0
401.0,488.0,13331.0
400.0,489.0,13339.0
401.0,489.0,13331.0
400.0,489.0,13339.0
400.0,489.0,13339.0
400.0,490.0,13339.0
400.0,489.0,13339.0
400.0,489.0,13339.0
401.0,489.0,13331.0
400.0,490.0,13339.0
400.0,489.0,13339.0
401.0,490.0,13331.0
400.0,489.0,13339.0
400.0,488.0,13339.0
400.0,490.0,13339.0
400.0,490.0,13339.0
400.0,489.0,13339.0
400.0,489.0,13339.0
401.0,489.0,13331.0
400.0,488.0,13339.0
400.0,489.0,13339.0
399.0,491.0,13347.0
399.0,489.0,13347.0
400.0,489.0,13339.0
400.0,489.0,13339.0
401.0,489.0,13331.0
400.0,490.0,13339.0
400.0,489.0,13339.0
400.0,489.0,13339.0
399.0,491.0,13347.0
400.0,489.0,13339.0
401.0,490.0,13331.0
399.0,490.0,13347.0
399.0,488.0,13347.0
401.0,489.0,13331.0
401.0,488.0,13331.0
399.0,488.0,13347.0
401.0,489.0,13331.0
399.0,489.0,13347.0
401.0,489.0,13331.0
401.0,489.0,13331.0
400.0,489.0,13339.0
400.0,490.0,13339.0
400.0,489.0,13339.0
400.0,489.0,13339.0
401.0,491.0,13331.0
399.0,489.0,13347.0
400.0,489.0,13339.0
400.0,490.0,13339.0
399.0,489.0,13347.0
399.0,489.0,13347.0
401.0,489.0,13331.0
400.0,489.0,13339.0
401.0,490.0,13331.0
400.0,490.0,13339.0
400.0,489.0,13339.0
400.0,489.0,13339.0
399.0,489.0,13347.0
401.0,490.0,13331.0
401.0,489.0,13331.0
399.0,489.0,13347.0
399.0,490.0,13347.0
401.0,489.0,13331.0
400.0,490.0,13339.0
401.0,489.0,13331.0
401.0,490.0,13331.0
401.0,490.0,13331.0
401.0,489.0,13332.0
402.0,489.0,13324.0
400.0,490.0,13340.0
401.0,488.0,13332.0
400.0,490.0,13340.0
400.0,489.0,13340.0
400.0,489.0,13340.0
401.0,489.0,13332.0
401.0,490.0,13332.0
400.0,490.0,13340.0
400.0,489.0,13340.0
401.0,489.0,13332.0
401.0,490.0,13332.0
400.0,489.0,13340.0
399.0,489.0,13348.0
401.0,490.0,13332.0
399.0,490.0,13348.0
400.0,490.0,13340.0
402.0,490.0,13324.0
401.0,489.0,13332.0
401.0,488.0,13333.0
400.0,490.0,13341.0
400.0,490.0,13341.0
400.0,490.0,13341.0
401.0,489.0,13333.0
400.0,489.0,13341.0
401.0,490.0,13333.0
400.0,490.0,13341.0
400.0,490.0,13341.0
400.0,490.0,13341.0
400.0,490.0,13341.0
399.0,489.0,13349.0
402.0,490.0,13325.0
400.0,490.0,13341.0
400.0,489.0,13341.0
400.0,490.0,13341.0
400.0,489.0,13341.0
400.0,488.0,13341.0
399.0,489.0,13349.0
399.0,490.0,13349.0
399.0,490.0,13349.0
400.0,490.0,13341.0
400.0,490.0,13341.0
401.0,489.0,13333.0
400.0,490.0,13341.0
399.0,490.0,13349.0
400.0,490.0,13341.0
401.0,490.0,13333.0
399.0,489.0,13349.0
401.0,490.0,13333.0
401.0,490.0,13333.0
401.0,489.0,13333.0
400.0,490.0,13341.0
400.0,489.0,13341.0
399.0,488.0,13349.0
401.0,490.0,13333.0
399.0,490.0,13349.0
400.0,490.0,13341.0
400.0,489.0,13341.0
400.0,489.0,13341.0
401.0,490.0,13333.0
400.0,489.0,13341.0
401.0,490.0,13333.0
401.0,489.0,13333.0
400.0,490.0,13341.0
399.0,489.0,13349.0
402.0,491.0,13325.0
400.0,490.0,13341.0
399.0,489.0,13349.0
401.0,490.0,13333.0
400.0,490.0,13341.0
400.0,489.0,13341.0
400.0,489.0,13341.0
400.0,490.0,13341.0
400.0,490.0,13341.0
400.0,489.0,13341.0
401.0,489.0,13333.0
401.0,490.0,13333.0
400.0,491.0,13341.0
400.0,490.0,13341.0
401.0,489.0,13333.0
400.0,490.0,13341.0
400.0,489.0,13341.0
400.0,490.0,13341.0
399.0,489.0,13349.0
400.0,489.0,13341.0
401.0,489.0,13333.0
400.0,490.0,13341.0
399.0,488.0,13349.0
400.0,489.0,13341.0
400.0,490.0,13341.0
400.0,489.0,13341.0
401.0,490.0,13333.0
401.0,491.0,13334.0
401.0,489.0,13334.0
400.0,489.0,13342.0
400.0,490.0,13342.0
401.0,489.0,13334.0
401.0,491.0,13334.0
400.0,489.0,13342.0
401.0,490.0,13334.0
400.0,489.0,13342.0
400.0,490.0,13342.0
400.0,489.0,13342.0
401.0,491.0,13334.0
400.0,489.0,13342.0
400.0,489.0,13342.0
400.0,490.0,13342.0
400.0,491.0,13342.0
399.0,489.0,13350.0
399.0,489.0,13350.0
401.0,490.0,13334.0
400.0,489.0,13342.0
400.0,490.0,13342.0
400.0,489.0,13342.0
401.0,489.0,13334.0
400.0,488.0,13342.0
401.0,490.0,13334.0
399.0,489.0,13350.0
399.0,490.0,13350.0
402.0,489.0,13326.0
400.0,489.0,13342.0
401.0,489.0,13334.0
402.0,489.0,13326.0
401.0,489.0,13335.0
400.0,489.0,13343.0
400.0,490.0,13343.0
401.0,491.0,13335.0
400.0,489.0,13343.0
400.0,490.0,13343.0
400.0,489.0,13343.0
401.0,490.0,13335.0
399.0,489.0,13351.0
402.0,490.0,13327.0
401.0,489.0,13335.0
400.0,491.0,13343.0
400.0,489.0,13343.0
402.0,489.0,13327.0
402.0,490.0,13327.0
400.0,489.0,13343.0
400.0,490.0,13343.0
402.0,489.0,13328.0
400.0,489.0,13344.0
400.0,489.0,13344.0
399.0,489.0,13351.0
399.0,489.0,13351.0
401.0,491.0,13335.0
399.0,490.0,13351.0
402.0,490.0,13328.0
401.0,489.0,13336.0
399.0,489.0,13352.0
402.0,490.0,13328.0
401.0,489.0,13336.0
399.0,488.0,13352.0
402.0,489.0,13328.0
400.0,490.0,13344.0
399.0,490.0,13352.0
400.0,489.0,13344.0
400.0,490.0,13344.0
400.0,489.0,13344.0
400.0,489.0,13344.0
399.0,489.0,13352.0
399.0,490.0,13352.0
399.0,489.0,13352.0
400.0,490.0,13344.0
401.0,489.0,13336.0
399.0,489.0,13352.0
402.0,490.0,13328.0
400.0,490.0,13344.0
399.0,489.0,13352.0
400.0,489.0,13344.0
401.0,489.0,13336.0
400.0,490.0,13344.0
400.0,489.0,13344.0
398.0,489.0,13360.0
400.0,490.0,13344.0
399.0,488.0,13351.0
400.0,490.0,13343.0
402.0,490.0,13328.0
400.0,491.0,13344.0
399.0,490.0,13352.0
400.0,489.0,13344.0
399.0,489.0,13351.0
399.0,490.0,13351.0
400.0,489.0,13343.0
400.0,490.0,13343.0
400.0,489.0,13343.0
399.0,489.0,13351.0
400.0,490.0,13343.0
400.0,489.0,13343.0
400.0,489.0,13343.0
399.0,490.0,13351.0
400.0,489.0,13343.0
399.0,489.0,13351.0
402.0,489.0,13327.0
399.0,489.0,13351.0
400.0,490.0,13343.0
400.0,489.0,13343.0
400.0,489.0,13343.0
401.0,490.0,13335.0
399.0,490.0,13351.0
399.0,489.0,13351.0
401.0,492.0,13335.0
401.0,490.0,13335.0
400.0,490.0,13343.0
401.0,490.0,13335.0
399.0,489.0,13351.0
399.0,490.0,13351.0
400.0,490.0,13343.0
400.0,490.0,13343.0
401.0,490.0,13335.0
400.0,490.0,13343.0
400.0,490.0,13343.0
402.0,490.0,13327.0
399.0,489.0,13351.0
400.0,489.0,13343.0
400.0,490.0,13343.0
400.0,489.0,13343.0
400.0,489.0,13343.0
402.0,490.0,13328.0
400.0,490.0,13344.0
400.0,489.0,13344.0
402.0,490.0,13328.0
400.0,491.0,13344.0
400.0,489.0,13344.0
401.0,489.0,13336.0
402.0,490.0,13328.0
400.0,488.0,13344.0
400.0,490.0,13344.0
401.0,490.0,13336.0
401.0,490.0,13336.0
400.0,490.0,13344.0
400.0,489.0,13344.0
400.0,490.0,13344.0
399.0,490.0,13352.0
401.0,490.0,13336.0
401.0,490.0,13336.0
399.0,490.0,13352.0
399.0,489.0,13352.0
400.0,490.0,13344.0
400.0,490.0,13344.0
400.0,490.0,13344.0
401.0,490.0,13336.0
400.0,490.0,13344.0
400.0,488.0,13344.0
400.0,489.0,13344.0
403.0,490.0,13321.0
400.0,490.0,13345.0
399.0,489.0,13352.0
400.0,491.0,13344.0
400.0,490.0,13344.0
400.0,489.0,13344.0
400.0,491.0,13344.0
401.0,490.0,13337.0
400.0,490.0,13345.0
399.0,490.0,13352.0
400.0,489.0,13344.0
400.0,490.0,13344.0
400.0,489.0,13344.0
400.0,489.0,13344.0
400.0,489.0,13344.0
400.0,489.0,13344.0
400.0,490.0,13344.0
402.0,490.0,13329.0
399.0,489.0,13353.0
399.0,489.0,13352.0
400.0,490.0,13344.0
401.0,489.0,13337.0
400.0,491.0,13345.0
400.0,490.0,13345.0
400.0,490.0,13345.0
400.0,490.0,13345.0
399.0,489.0,13352.0
400.0,489.0,13344.0
400.0,490.0,13344.0
400.0,490.0,13344.0
400.0,489.0,13344.0
401.0,490.0,13337.0
401.0,488.0,13337.0
401.0,491.0,13337.0
400.0,489.0,13345.0
399.0,490.0,13353.0
399.0,491.0,13353.0
401.0,489.0,13337.0
401.0,490.0,13337.0
401.0,490.0,13337.0
400.0,489.0,13345.0
401.0,491.0,13337.0
401.0,489.0,13337.0
400.0,489.0,13345.0
402.0,489.0,13329.0
399.0,489.0,13353.0
401.0,489.0,13337.0
402.0,490.0,13329.0
399.0,489.0,13353.0
400.0,489.0,13345.0
401.0,489.0,13337.0
399.0,489.0,13353.0
400.0,490.0,13345.0
400.0,489.0,13345.0
400.0,490.0,13345.0
401.0,490.0,13337.0
400.0,491.0,13345.0
399.0,490.0,13353.0
403.0,491.0,13322.0
400.0,490.0,13346.0
401.0,490.0,13338.0
401.0,489.0,13338.0
400.0,489.0,13346.0
400.0,489.0,13346.0
402.0,489.0,13330.0
400.0,489.0,13346.0
401.0,488.0,13338.0
400.0,490.0,13346.0
400.0,489.0,13346.0
400.0,489.0,13346.0
401.0,490.0,13338.0
401.0,489.0,13338.0
401.0,489.0,13338.0
401.0,490.0,13339.0
400.0,489.0,13347.0
401.0,490.0,13339.0
400.0,489.0,13347.0
401.0,489.0,13339.0
401.0,489.0,13339.0
400.0,489.0,13347.0
400.0,489.0,13347.0
401.0,489.0,13339.0
399.0,490.0,13355.0
401.0,488.0,13339.0
400.0,489.0,13347.0
399.0,489.0,13355.0
400.0,491.0,13347.0
400.0,490.0,13347.0
400.0,490.0,13347.0
400.0,489.0,13347.0
401.0,490.0,13339.0
399.0,489.0,13355.0
402.0,489.0,13331.0
400.0,489.0,13347.0
400.0,489.0,13347.0
401.0,490.0,13339.0
400.0,490.0,13347.0
402.0,489.0,13331.0
402.0,489.0,13332.0
400.0,490.0,13348.0
400.0,489.0,13348.0
400.0,489.0,13348.0
401.0,489.0,13340.0
399.0,490.0,13356.0
400.0,490.0,13348.0
400.0,490.0,13348.0
402.0,490.0,13332.0
400.0,490.0,13348.0
400.0,489.0,13348.0
401.0,490.0,13340.0
400.0,490.0,13348.0
400.0,490.0,13348.0
400.0,489.0,13348.0
400.0,490.0,13348.0
400.0,489.0,13348.0
400.0,489.0,13348.0
400.0,490.0,13348.0
400.0,489.0,13348.0
399.0,491.0,13356.0
400.0,489.0,13348.0
400.0,489.0,13348.0
400.0,489.0,13348.0
401.0,490.0,13340.0
401.0,489.0,13340.0
400.0,489.0,13348.0
400.0,489.0,13348.0
401.0,490.0,13340.0
400.0,489.0,13348.0
399.0,489.0,13356.0
402.0,490.0,13332.0
400.0,490.0,13348.0
400.0,489.0,13348.0
400.0,489.0,13348.0
400.0,491.0,13348.0
400.0,489.0,13348.0
401.0,489.0,13340.0
400.0,489.0,13348.0
400.0,490.0,13348.0
400.0,489.0,13348.0
401.0,489.0,13340.0
402.0,490.0,13333.0
400.0,489.0,13349.0
400.0,490.0,13349.0
400.0,490.0,13349.0
400.0,490.0,13349.0
401.0,491.0,13341.0
400.0,490.0,13349.0
399.0,489.0,13357.0
400.0,489.0,13349.0
401.0,489.0,13341.0
399.0,490.0,13357.0
399.0,490.0,13356.0
400.0,489.0,13348.0
398.0,492.0,13364.0
401.0,489.0,13340.0
400.0,490.0,13348.0
400.0,489.0,13348.0
400.0,490.0,13348.0
401.0,490.0,13340.0
400.0,489.0,13348.0
401.0,489.0,13341.0
400.0,489.0,13349.0
400.0,489.0,13349.0
401.0,490.0,13341.0
400.0,490.0,13349.0
399.0,488.0,13357.0
401.0,489.0,13341.0
400.0,490.0,13349.0
399.0,489.0,13357.0
400.0,490.0,13349.0
400.0,490.0,13349.0
400.0,490.0,13349.0
400.0,489.0,13349.0
400.0,489.0,13349.0
401.0,490.0,13341.0
400.0,489.0,13349.0
400.0,489.0,13349.0
401.0,491.0,13341.0
